INDPB,MUTPB,CXPB,AEP
0.15,0.85,0.9,9026441.884462705
0.15,0.85,0.95,8419170.805261746
0.15,0.85,1.0,8372979.44220804
0.15,0.9,0.05,8468592.771884214
0.15,0.9,0.1,8426972.582777478
0.15,0.9,0.15,8588912.043970317
0.15,0.9,0.2,8506774.80286014
0.15,0.9,0.25,8605435.678267943
0.15,0.9,0.3,8701437.392598668
0.15,0.9,0.35,8733912.248098036
0.15,0.9,0.4,8769353.178966489
0.15,0.9,0.45,8763543.955868848
0.15,0.9,0.5,8869901.864628717
0.15,0.9,0.55,8829011.353446791
0.15,0.9,0.6,8858511.508725693
0.15,0.9,0.65,8873157.874824181
0.15,0.9,0.7,8904193.852399314
0.15,0.9,0.75,8905429.72331582
0.15,0.9,0.8,8955439.361487202
0.15,0.9,0.85,8944996.692516334
0.15,0.9,0.9,9015871.582684338
0.15,0.9,0.95,8371637.695841065
0.15,0.9,1.0,8378689.839831258
0.15,0.95,0.05,8466928.790423378
0.15,0.95,0.1,8378008.6262934515
0.15,0.95,0.15,8494492.629566537
0.15,0.95,0.2,8372154.2810744755
0.15,0.95,0.25,8532746.328476137
0.15,0.95,0.3,8372413.687177677
0.15,0.95,0.35,8719440.409002492
0.15,0.95,0.4,8742014.395499183
0.15,0.95,0.45,8751189.0779932
0.15,0.95,0.5,8835188.597469896
0.15,0.95,0.55,8841983.510515824
0.15,0.95,0.6,8850062.308251293
0.15,0.95,0.65,8903095.513485335
0.15,0.95,0.7,8888260.147413947
0.15,0.95,0.75,8907733.016766991
0.15,0.95,0.8,8569926.19899697
0.15,0.95,0.85,8911538.216023609
0.15,0.95,0.9,8956589.807594035
0.15,0.95,0.95,8354941.060120107
0.15,0.95,1.0,8358819.055845348
0.15,1.0,0.05,8485992.306344138
0.15,1.0,0.1,8519410.1424912
0.15,1.0,0.15,8580723.39870315
0.15,1.0,0.2,8530320.693386111
0.15,1.0,0.25,8603059.05763492
0.15,1.0,0.3,8637311.34745513
0.15,1.0,0.35,8707932.449987842
0.15,1.0,0.4,8623517.009618344
0.15,1.0,0.45,8776340.673273068
0.15,1.0,0.5,8831454.10994671
0.15,1.0,0.55,8868987.348729774
0.15,1.0,0.6,8886196.744745743
0.15,1.0,0.65,8867611.518352864
0.15,1.0,0.7,8882335.578750554
0.15,1.0,0.75,8922679.039971385
0.15,1.0,0.8,8924666.554766469
0.15,1.0,0.85,8944126.366753956
0.15,1.0,0.9,8987742.814598901
0.15,1.0,0.95,8343686.1138695385
0.15,1.0,1.0,8362248.15079523
0.2,0.05,0.05,7390115.376151096
0.2,0.05,0.1,8389837.02292315
0.2,0.05,0.15,8524850.922325525
0.2,0.05,0.2,8544452.217509208
0.2,0.05,0.25,8569353.607771177
0.2,0.05,0.3,8458863.317801131
0.2,0.05,0.35,8698395.342082715
0.2,0.05,0.4,8744633.048651021
0.2,0.05,0.45,8761454.191716643
0.2,0.05,0.5,8820716.596887942
0.2,0.05,0.55,8818699.827365436
0.2,0.05,0.6,8836974.012308221
0.2,0.05,0.65,8918793.975194292
0.2,0.05,0.7,8898233.056580653
0.2,0.05,0.75,8900060.310290568
0.2,0.05,0.8,8918441.947886098
0.2,0.05,0.85,8915562.502749357
0.2,0.05,0.9,8957754.820005653
0.2,0.05,0.95,8570907.327715402
0.2,0.05,1.0,8457111.449026348
0.2,0.1,0.05,8370782.695278558
0.2,0.1,0.1,8351806.064184709
0.2,0.1,0.15,8474677.435685076
0.2,0.1,0.2,8501196.779961698
0.2,0.1,0.25,8549403.278364532
0.2,0.1,0.3,8651798.426823754
0.2,0.1,0.35,8765847.610520482
0.2,0.1,0.4,8652326.407332368
0.2,0.1,0.45,8772293.414768849
0.2,0.1,0.5,8798402.008626325
0.2,0.1,0.55,8846053.257879015
0.2,0.1,0.6,8875508.810765566
0.2,0.1,0.65,8877150.56804404
0.2,0.1,0.7,8918511.915127795
0.2,0.1,0.75,8897352.326263584
0.2,0.1,0.8,8910151.49077506
0.2,0.1,0.85,8949640.142287027
0.2,0.1,0.9,8969262.973745247
0.2,0.1,0.95,8448059.179893538
0.2,0.1,1.0,8413989.996117527
0.2,0.15,0.05,8314988.450315916
0.2,0.15,0.1,8365508.173590399
0.2,0.15,0.15,8566710.222058192
0.2,0.15,0.2,8620370.743585177
0.2,0.15,0.25,8583137.428836832
0.2,0.15,0.3,8542229.061957428
0.2,0.15,0.35,8700874.190851305
0.2,0.15,0.4,8736877.224676246
0.2,0.15,0.45,8369932.86828766
0.2,0.15,0.5,8819820.1239276
0.2,0.15,0.55,8811832.566778777
0.2,0.15,0.6,8871892.766646212
0.2,0.15,0.65,8853931.346582511
0.2,0.15,0.7,8937653.672300661
0.2,0.15,0.75,8931396.247064613
0.2,0.15,0.8,8919902.401191536
0.2,0.15,0.85,8905518.882908432
0.2,0.15,0.9,8972292.346993882
0.2,0.15,0.95,8423037.377734113
0.2,0.15,1.0,8358992.617913194
0.2,0.2,0.05,8421772.385935139
0.2,0.2,0.1,8426801.093519941
0.2,0.2,0.15,8528131.553114083
0.2,0.2,0.2,8545247.780780466
0.2,0.2,0.25,8632001.085541464
0.2,0.2,0.3,8644421.610853307
0.2,0.2,0.35,8776352.605090132
0.2,0.2,0.4,8618332.321132341
0.2,0.2,0.45,8806628.427621363
0.2,0.2,0.5,8855435.456272379
0.2,0.2,0.55,8835075.470233237
0.2,0.2,0.6,8829409.510201164
0.2,0.2,0.65,8898512.008438818
0.2,0.2,0.7,8899550.121873258
0.2,0.2,0.75,8914824.216234826
0.2,0.2,0.8,8899353.66471143
0.2,0.2,0.85,8971450.744624961
0.2,0.2,0.9,8971127.544003792
0.2,0.2,0.95,8445556.721706111
0.2,0.2,1.0,8383368.759858008
0.2,0.25,0.05,8416802.652032131
0.2,0.25,0.1,8436552.897979854
0.2,0.25,0.15,8508923.40088705
0.2,0.25,0.2,8361438.330143513
0.2,0.25,0.25,8594031.486849196
0.2,0.25,0.3,8689055.633069694
0.2,0.25,0.35,8729255.1931375
0.2,0.25,0.4,8767009.889247188
0.2,0.25,0.45,8801210.762274664
0.2,0.25,0.5,8874992.121482922
0.2,0.25,0.55,8846040.44235844
0.2,0.25,0.6,8866053.525684973
0.2,0.25,0.65,8877176.416748997
0.2,0.25,0.7,8897221.576396443
0.2,0.25,0.75,8961767.518296387
0.2,0.25,0.8,8928732.234111631
0.2,0.25,0.85,8943678.528537944
0.2,0.25,0.9,8994173.900593713
0.2,0.25,0.95,9018440.503637921
0.2,0.25,1.0,8411046.571381107
0.2,0.3,0.05,8449178.880433397
0.2,0.3,0.1,8343419.777580564
0.2,0.3,0.15,8583737.200614031
0.2,0.3,0.2,8460875.29802551
0.2,0.3,0.25,8567695.093913894
0.2,0.3,0.3,8615645.80145125
0.2,0.3,0.35,8707075.312094841
0.2,0.3,0.4,8780976.516503235
0.2,0.3,0.45,8809362.311673624
0.2,0.3,0.5,8813932.25001505
0.2,0.3,0.55,8825746.571357403
0.2,0.3,0.6,8874820.286532803
0.2,0.3,0.65,8876936.958908984
0.2,0.3,0.7,8867054.817693505
0.2,0.3,0.75,8933305.68040103
0.2,0.3,0.8,8946546.633916963
0.2,0.3,0.85,8976169.728671499
0.2,0.3,0.9,8979881.803359386
0.2,0.3,0.95,8409604.98552751
0.2,0.3,1.0,8377127.2787026195
0.2,0.35,0.05,8387035.649734372
0.2,0.35,0.1,8432760.499341909
0.2,0.35,0.15,8554256.156194333
0.2,0.35,0.2,8459821.754459256
0.2,0.35,0.25,8557803.494130282
0.2,0.35,0.3,8642576.9028725
0.2,0.35,0.35,8657724.89346024
0.2,0.35,0.4,8780650.719471773
0.2,0.35,0.45,8746458.495207341
0.2,0.35,0.5,8834575.646930054
0.2,0.35,0.55,8858658.733400421
0.2,0.35,0.6,8866748.337470591
0.2,0.35,0.65,8897455.84869142
0.2,0.35,0.7,8889045.931488331
0.2,0.35,0.75,8916604.631131306
0.2,0.35,0.8,8913215.413108172
0.2,0.35,0.85,8933573.010948986
0.2,0.35,0.9,8969281.533236854
0.2,0.35,0.95,8525491.54061183
0.2,0.35,1.0,8364285.20971258
0.2,0.4,0.05,8444119.137552828
0.2,0.4,0.1,8505575.94361255
0.2,0.4,0.15,8424041.769366343
0.2,0.4,0.2,8516066.248954915
0.2,0.4,0.25,8604721.006279852
0.2,0.4,0.3,8654514.124475371
0.2,0.4,0.35,8729463.293517314
0.2,0.4,0.4,8731607.34101027
0.2,0.4,0.45,8718639.343384877
0.2,0.4,0.5,8866506.09082592
0.2,0.4,0.55,8830649.695855439
0.2,0.4,0.6,8856642.962689169
0.2,0.4,0.65,8883625.60585569
0.2,0.4,0.7,8892473.930094115
0.2,0.4,0.75,8917865.715172209
0.2,0.4,0.8,8937694.477919307
0.2,0.4,0.85,8925939.565119084
0.2,0.4,0.9,9021977.40431436
0.2,0.4,0.95,8392251.517942768
0.2,0.4,1.0,8450331.344387148
0.2,0.45,0.05,8484547.423072767
0.2,0.45,0.1,8401400.492299745
0.2,0.45,0.15,8506080.80648545
0.2,0.45,0.2,8545820.44971455
0.2,0.45,0.25,8637496.549337115
0.2,0.45,0.3,8658180.69392529
0.2,0.45,0.35,8659162.199118726
0.2,0.45,0.4,8764290.110466043
0.2,0.45,0.45,8783412.170135882
0.2,0.45,0.5,8804575.288968258
0.2,0.45,0.55,8811382.353654135
0.2,0.45,0.6,8880774.466074279
0.2,0.45,0.65,8867522.606021276
0.2,0.45,0.7,8884519.972170748
0.2,0.45,0.75,8908882.151824147
0.2,0.45,0.8,8913533.562072264
0.2,0.45,0.85,8927048.01590244
0.2,0.45,0.9,8976710.182568848
0.2,0.45,0.95,8443806.468855035
0.2,0.45,1.0,8388256.576085661
0.2,0.5,0.05,8409594.048267182
0.2,0.5,0.1,8511631.118733186
0.2,0.5,0.15,8596315.973458655
0.2,0.5,0.2,8534586.38229023
0.2,0.5,0.25,8605504.060165722
0.2,0.5,0.3,8619386.167418277
0.2,0.5,0.35,8661728.752842603
0.2,0.5,0.4,8762305.733457327
0.2,0.5,0.45,8744003.432026442
0.2,0.5,0.5,8872218.409961786
0.2,0.5,0.55,8850481.760091936
0.2,0.5,0.6,8837957.978958664
0.2,0.5,0.65,8864814.902038088
0.2,0.5,0.7,8889177.48522619
0.2,0.5,0.75,8961759.635468576
0.2,0.5,0.8,8891043.69932702
0.2,0.5,0.85,8948406.906768529
0.2,0.5,0.9,8975091.123394093
0.2,0.5,0.95,8370547.577497663
0.2,0.5,1.0,8376463.463779099
0.2,0.55,0.05,8488010.3839675
0.2,0.55,0.1,8415652.288413508
0.2,0.55,0.15,8445729.348290281
0.2,0.55,0.2,8548219.513294822
0.2,0.55,0.25,8554317.033682669
0.2,0.55,0.3,8684991.621852899
0.2,0.55,0.35,8642718.636931775
0.2,0.55,0.4,8694173.53713788
0.2,0.55,0.45,8721296.843241693
0.2,0.55,0.5,8818972.697386688
0.2,0.55,0.55,8895369.32810656
0.2,0.55,0.6,8897885.980842512
0.2,0.55,0.65,8882965.18841617
0.2,0.55,0.7,8921705.755967138
0.2,0.55,0.75,8959770.838198312
0.2,0.55,0.8,8946921.277943684
0.2,0.55,0.85,8934140.42221361
0.2,0.55,0.9,8962587.04581498
0.2,0.55,0.95,8372156.284235815
0.2,0.55,1.0,8432586.78077335
0.2,0.6,0.05,8442304.51531265
0.2,0.6,0.1,8462530.175867453
0.2,0.6,0.15,8376632.160938825
0.2,0.6,0.2,8577814.929278422
0.2,0.6,0.25,8540878.574376512
0.2,0.6,0.3,8653642.017387602
0.2,0.6,0.35,8686486.080993976
0.2,0.6,0.4,8657014.455884684
0.2,0.6,0.45,8738371.90119744
0.2,0.6,0.5,8849116.836954793
0.2,0.6,0.55,8858361.911029361
0.2,0.6,0.6,8905036.035601065
0.2,0.6,0.65,8868908.390769292
0.2,0.6,0.7,8919861.45317258
0.2,0.6,0.75,8919236.211333506
0.2,0.6,0.8,8953769.624213776
0.2,0.6,0.85,8914494.284183208
0.2,0.6,0.9,9009425.522846246
0.2,0.6,0.95,8437335.257105108
0.2,0.6,1.0,8350901.38344972
0.2,0.65,0.05,8433106.635019127
0.2,0.65,0.1,8501144.560043888
0.2,0.65,0.15,8468198.690515675
0.2,0.65,0.2,8456773.541662449
0.2,0.65,0.25,8609348.512001038
0.2,0.65,0.3,8600736.65819034
0.2,0.65,0.35,8755611.613479713
0.2,0.65,0.4,8696806.727448933
0.2,0.65,0.45,8731755.912906308
0.2,0.65,0.5,8832661.993559457
0.2,0.65,0.55,8887444.759418424
0.2,0.65,0.6,8874569.462120349
0.2,0.65,0.65,8937533.036217403
0.2,0.65,0.7,8914218.878576886
0.2,0.65,0.75,8928964.227414818
0.2,0.65,0.8,8920987.539589953
0.2,0.65,0.85,8955272.636142194
0.2,0.65,0.9,8982340.443171773
0.2,0.65,0.95,8399171.766056329
0.2,0.65,1.0,8391883.738398448
0.2,0.7,0.05,8455334.05250742
0.2,0.7,0.1,8481215.766789377
0.2,0.7,0.15,8358798.0425409665
0.2,0.7,0.2,8579904.619190283
0.2,0.7,0.25,8525268.631636607
0.2,0.7,0.3,8630846.327813158
0.2,0.7,0.35,8618936.910979558
0.2,0.7,0.4,8766037.712344795
0.2,0.7,0.45,8791105.486297537
0.2,0.7,0.5,8866328.742851539
0.2,0.7,0.55,8788335.663982293
0.2,0.7,0.6,8885112.356817462
0.2,0.7,0.65,8922225.664007366
0.2,0.7,0.7,8875891.492502056
0.2,0.7,0.75,8922882.96589855
0.2,0.7,0.8,8944450.565869397
0.2,0.7,0.85,8934370.763120549
0.2,0.7,0.9,8981847.26543386
0.2,0.7,0.95,8356347.618091069
0.2,0.7,1.0,8348740.420160185
0.2,0.75,0.05,8455430.86575197
0.2,0.75,0.1,8424280.551517623
0.2,0.75,0.15,8588534.813464161
0.2,0.75,0.2,8517124.418217074
0.2,0.75,0.25,8579413.882059867
0.2,0.75,0.3,8670265.270523725
0.2,0.75,0.35,8375109.033114482
0.2,0.75,0.4,8667670.395113489
0.2,0.75,0.45,8708085.934152607
0.2,0.75,0.5,8861568.05723662
0.2,0.75,0.55,8792306.098355133
0.2,0.75,0.6,8874256.91882058
0.2,0.75,0.65,8858304.435701318
0.2,0.75,0.7,8910960.515397387
0.2,0.75,0.75,8913457.75374875
0.2,0.75,0.8,8956483.56073356
0.2,0.75,0.85,8960440.432854125
0.2,0.75,0.9,8931572.67631156
0.2,0.75,0.95,8364980.091461899
0.2,0.75,1.0,8333250.278427111
0.2,0.8,0.05,8449463.718744606
0.2,0.8,0.1,8472095.41765265
0.2,0.8,0.15,8421387.366405662
0.2,0.8,0.2,8615256.043679088
0.2,0.8,0.25,8557714.691940954
0.2,0.8,0.3,8612800.759816943
0.2,0.8,0.35,8678758.061526857
0.2,0.8,0.4,8656391.960909832
0.2,0.8,0.45,8772064.741386782
0.2,0.8,0.5,8841857.879306449
0.2,0.8,0.55,8850948.388336342
0.2,0.8,0.6,8847746.71709754
0.2,0.8,0.65,8883249.33864275
0.2,0.8,0.7,8882867.471701423
0.2,0.8,0.75,8924960.943604374
0.2,0.8,0.8,8913510.39772384
0.2,0.8,0.85,8922949.722047344
0.2,0.8,0.9,8978225.82298858
0.2,0.8,0.95,8373387.720050389
0.2,0.8,1.0,8389321.720024092
0.2,0.85,0.05,8460492.551253686
0.2,0.85,0.1,8450244.058723418
0.2,0.85,0.15,8345143.360581845
0.2,0.85,0.2,8546639.737691049
0.2,0.85,0.25,8593869.629398135
0.2,0.85,0.3,8599366.981449809
0.2,0.85,0.35,8743265.285091024
0.2,0.85,0.4,8742080.347029814
0.2,0.85,0.45,8348474.838439805
0.2,0.85,0.5,8817290.06125554
0.2,0.85,0.55,8830945.977880072
0.2,0.85,0.6,8881345.672440939
0.2,0.85,0.65,8920034.262391742
0.2,0.85,0.7,8912172.16510722
0.2,0.85,0.75,8920071.504021088
0.2,0.85,0.8,8945337.65983942
0.2,0.85,0.85,8966308.344906833
0.2,0.85,0.9,8416846.11171178
0.2,0.85,0.95,8384728.0232903985
0.2,0.85,1.0,8372543.8400561195
0.2,0.9,0.05,8467529.265112277
0.2,0.9,0.1,8454779.843521956
0.2,0.9,0.15,8489701.528764052
0.2,0.9,0.2,8642994.649225874
0.2,0.9,0.25,8584371.589957561
0.2,0.9,0.3,8382783.298179472
0.2,0.9,0.35,8651160.846460156
0.2,0.9,0.4,8746859.947835486
0.2,0.9,0.45,8714475.204935852
0.2,0.9,0.5,8769428.62149584
0.2,0.9,0.55,8818029.593059566
0.2,0.9,0.6,8853552.019962315
0.2,0.9,0.65,8915018.532573141
0.2,0.9,0.7,8875619.712305823
0.2,0.9,0.75,8916263.531721707
0.2,0.9,0.8,8943913.770939017
0.2,0.9,0.85,8977390.406208325
0.2,0.9,0.9,8441089.140221415
0.2,0.9,0.95,8357112.8776902165
0.2,0.9,1.0,8314697.69902312
0.2,0.95,0.05,8390873.336876348
0.2,0.95,0.1,8400345.195155933
0.2,0.95,0.15,8464995.772159308
0.2,0.95,0.2,8520012.654440911
0.2,0.95,0.25,8606598.1204068
0.2,0.95,0.3,8669592.792131837
0.2,0.95,0.35,8700374.576098308
0.2,0.95,0.4,8679611.854569398
0.2,0.95,0.45,8726610.618851356
0.2,0.95,0.5,8830750.9988285
0.2,0.95,0.55,8849088.744776007
0.2,0.95,0.6,8851512.272598373
0.2,0.95,0.65,8923206.450983882
0.2,0.95,0.7,8916280.031401118
0.2,0.95,0.75,8883822.394877713
0.2,0.95,0.8,8942796.760320954
0.2,0.95,0.85,8956776.777002843
0.2,0.95,0.9,8388099.018163046
0.2,0.95,0.95,8374493.626809855
0.2,0.95,1.0,8377458.100243622
0.2,1.0,0.05,8395795.301846433
0.2,1.0,0.1,8520120.53161454
0.2,1.0,0.15,8535733.375090502
0.2,1.0,0.2,8567651.940823521
0.2,1.0,0.25,8635179.24908993
0.2,1.0,0.3,8653916.227905834
0.2,1.0,0.35,8697583.683911486
0.2,1.0,0.4,8752098.701539531
0.2,1.0,0.45,8835160.264017325
0.2,1.0,0.5,8818092.482683718
0.2,1.0,0.55,8880844.000512363
0.2,1.0,0.6,8872070.753822085
0.2,1.0,0.65,8847291.835078323
0.2,1.0,0.7,8899422.565431448
0.2,1.0,0.75,8937605.026449392
0.2,1.0,0.8,8943168.542848647
0.2,1.0,0.85,8967650.14236467
0.2,1.0,0.9,8401570.21746428
0.2,1.0,0.95,8391234.564849963
0.2,1.0,1.0,8351682.949345754
0.25,0.05,0.05,8352050.728474479
0.25,0.05,0.1,8409794.1524731
0.25,0.05,0.15,8494020.586863521
0.25,0.05,0.2,8531785.05275682
0.25,0.05,0.25,8637146.452123716
0.25,0.05,0.3,8660517.61535216
0.25,0.05,0.35,8754063.558823368
0.25,0.05,0.4,8361964.423114085
0.25,0.05,0.45,8783831.827249227
0.25,0.05,0.5,8813956.422282172
0.25,0.05,0.55,8852039.438528406
0.25,0.05,0.6,8866313.718193833
0.25,0.05,0.65,8859451.530308602
0.25,0.05,0.7,8870635.254667688
0.25,0.05,0.75,8896883.840893228
0.25,0.05,0.8,8928246.356603507
0.25,0.05,0.85,8952239.255298464
0.25,0.05,0.9,8974853.419305412
0.25,0.05,0.95,8512400.22423879
0.25,0.05,1.0,9003375.075489208
0.25,0.1,0.05,8305881.442812979
0.25,0.1,0.1,8499369.902402114
0.25,0.1,0.15,8332327.362961446
0.25,0.1,0.2,8577238.439395307
0.25,0.1,0.25,8613043.483604776
0.25,0.1,0.3,8660056.20464894
0.25,0.1,0.35,8691640.817452181
0.25,0.1,0.4,8678122.366311694
0.25,0.1,0.45,8744998.749626102
0.25,0.1,0.5,8855828.849139437
0.25,0.1,0.55,8755807.83944176
0.25,0.1,0.6,8907716.662427086
0.25,0.1,0.65,8888972.981233317
0.25,0.1,0.7,8896305.20132365
0.25,0.1,0.75,8907803.443650411
0.25,0.1,0.8,8925416.707728583
0.25,0.1,0.85,8913718.372970961
0.25,0.1,0.9,8961181.478048481
0.25,0.1,0.95,9015325.096961271
0.25,0.1,1.0,8417338.052985117
0.25,0.15,0.05,8474190.820080174
0.25,0.15,0.1,8511150.070707746
0.25,0.15,0.15,8473626.644709168
0.25,0.15,0.2,8554893.030442832
0.25,0.15,0.25,8597923.421903614
0.25,0.15,0.3,8626874.05674062
0.25,0.15,0.35,8694569.430138426
0.25,0.15,0.4,8740244.833749067
0.25,0.15,0.45,8754717.043328013
0.25,0.15,0.5,8803578.95749347
0.25,0.15,0.55,8838973.504557226
0.25,0.15,0.6,8852507.59245101
0.25,0.15,0.65,8893259.11728555
0.25,0.15,0.7,8900829.734519225
0.25,0.15,0.75,8908443.481184637
0.25,0.15,0.8,8893108.158040255
0.25,0.15,0.85,8918498.330120016
0.25,0.15,0.9,8976468.16198994
0.25,0.15,0.95,9030220.373334624
0.25,0.15,1.0,8392511.217850873
0.25,0.2,0.05,8440984.717316221
0.25,0.2,0.1,8458198.231888602
0.25,0.2,0.15,8406528.605064018
0.25,0.2,0.2,8512009.202103736
0.25,0.2,0.25,8495663.933219878
0.25,0.2,0.3,8589788.156442573
0.25,0.2,0.35,8672551.648594327
0.25,0.2,0.4,8674027.673714349
0.25,0.2,0.45,8815864.530648457
0.25,0.2,0.5,8830423.028681181
0.25,0.2,0.55,8736533.646402765
0.25,0.2,0.6,8879889.77037362
0.25,0.2,0.65,8861130.60609912
0.25,0.2,0.7,8888901.309869045
0.25,0.2,0.75,8938233.817286415
0.25,0.2,0.8,8912029.203077838
0.25,0.2,0.85,8903963.977729488
0.25,0.2,0.9,8956783.764273994
0.25,0.2,0.95,9034613.38074411
0.25,0.2,1.0,8403196.936605375
0.25,0.25,0.05,8406270.884992827
0.25,0.25,0.1,8452319.039135274
0.25,0.25,0.15,8437783.853513595
0.25,0.25,0.2,8594802.496760428
0.25,0.25,0.25,8568076.693527725
0.25,0.25,0.3,8660747.879311427
0.25,0.25,0.35,8643373.30619986
0.25,0.25,0.4,8351949.554989891
0.25,0.25,0.45,8798491.317761254
0.25,0.25,0.5,8859545.257784052
0.25,0.25,0.55,8844852.2494697
0.25,0.25,0.6,8882228.360809688
0.25,0.25,0.65,8875569.636501746
0.25,0.25,0.7,8868296.617508981
0.25,0.25,0.75,8926820.55864574
0.25,0.25,0.8,8923021.389424419
0.25,0.25,0.85,8936467.615965836
0.25,0.25,0.9,8982622.137979172
0.25,0.25,0.95,8429129.053658284
0.25,0.25,1.0,8388061.082805007
0.25,0.3,0.05,8531317.972761406
0.25,0.3,0.1,8510215.350048315
0.25,0.3,0.15,8398573.592287574
0.25,0.3,0.2,8507443.782686654
0.25,0.3,0.25,8622136.817479273
0.25,0.3,0.3,8593682.04286981
0.25,0.3,0.35,8687475.291979222
0.25,0.3,0.4,8731492.327667966
0.25,0.3,0.45,8770428.349473484
0.25,0.3,0.5,8822217.08879957
0.25,0.3,0.55,8847228.545621391
0.25,0.3,0.6,8886450.653019112
0.25,0.3,0.65,8914739.31247685
